id,ma_khach_hang,noi_dung_binh_luan,noi_dung_binh_luan_stopword,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,sentiment_label,positive_score,negative_score,sentiment,lenght,day_of_week,time_group,day_group
18775,2748,"Sau khi sd hết 2 chai thì mình có nx 1.Kcn nâng tông, tan nhanh nhưng k thấm vào da cho mấy, đeo khẩu trang thì dính gần hết lên khẩu trang. 2.Sau 3 tiếng kcn vẫn k tan hết, lấy khăn giấy khô lau nhẹ thì lớp kem vẫn dính tím cả khăn giấy. 3.Nâng tôn làm trắng da 4.Kiềm dầu tốt 5.Không chống nước",nhận_xét kcn nâng tông không_thấm đeo_khẩu dính tiếng kcn không_hết khăn giấy khô nhẹ lớp dính tím khăn giấy nâng tôn trắng kiềm dầu tốt không_chống,2022-08-15,20:30,4,248700035,positive,2,0,positive,148,Monday,2,1
18776,2274,không ý_kiến,không,2022-12-17,10:23,4,422208157,positive,0,0,positive,5,Saturday,2,1
18777,92,"mùi đúng relax, lành tính, quá tốt",mùi lành_tính tốt,2021-05-18,18:48,5,318900011,positive,1,0,positive,17,Tuesday,2,3
18778,1434,Cực kỳ ưng hasaki luôn. Đặt hàng chưa dc 30p mà ship đã tới giao hàng rồi.,cực_kỳ ưng đặt_hàng hàng hàng,2024-08-30,16:31,5,204900159,positive,0,0,positive,29,Friday,2,2
18779,3320,"Em này xài êm dịu nhẹ, da mình rất kích ứng vẫn dùng được, mình xài thấy êm hơn la prosposay, vichy, anessa luôn. Giá rất mềm.",êm_dịu nhẹ kích_ứng êm vichy anesa giá mềm,2022-06-07,9:12,3,422212097,neutral,0,1,neutral,42,Tuesday,3,3
18780,2945,"sao hộp 8g ko thấy tặng cái muỗng nhở, môi ẩm và mướt",hộp không_thấy tặng muỗng_nhở môi ẩm,2021-10-26,10:03,5,200500293,positive,0,0,positive,36,Tuesday,2,3
18781,4184,"Sản phẩm thơm giống mùi bánh kẹo, giá săn sale còn rẻ hơn, có thể mua lại",thơm mùi bánh_kẹo giá săn rẻ,2023-03-21,13:12,5,256700001,positive,1,0,positive,28,Tuesday,2,3
18782,168,Có giảm mụn ẩn và mụn mới hay mụn chuẩn bị sưng nha mn Giảm thâm ko rõ rệt nhưng mụn viêm nó có xẹp sau 2 ngày dùng Mụn chuẩn bị viêm thì hịêu quả rõ và nó có ngăn mụn hình thành hay tái lại nha mn Có mùi nhẹ Thấm nhanh Kiềm dầu thì 7/10 Tổng điểm cho 8/10,mụn_ẩn mụn mụn sưng thâm không_rõ_rệt mụn viêm mụn chuẩn_bị_viêm hiệu_quả ngăn mụn hình_thành tái_lại mùi nhẹ thấm kiềm dầu tổng_điểm,2022-11-19,21:07,5,422208913,positive,3,3,positive,133,Saturday,2,1
18784,710,Mình rất thích HASAKI và sản phẩm tẩy trang này,thích sản_phẩm_tẩy,2023-04-27,19:03,5,422216594,positive,2,0,positive,18,Thursday,2,3
18786,1079,"Mình xài loại màu hồng ấy, bôi sáng ra môi vẫn còn một lớp mỏng mỏng, dưỡng suốt cả đêm nên sáng ra môi không khô.",màu hồng bôi môi lớp mỏng mỏng_dưỡng suốt đêm môi,2022-09-04,18:28,5,225200015,positive,0,0,positive,49,Sunday,2,3
18787,1255,sài ok ạ,ổn,2024-06-15,10:51,5,422208913,positive,1,0,positive,2,Saturday,2,1
18788,2715,không ý_kiến,không,2020-09-23,5:35,5,399200001,positive,0,0,positive,5,Wednesday,3,2
18789,259,"da mình thuốc da dầu nhạy cảm nhưng sài e này thấy k bị kích ứng,thấm nhanh,k nhờn rít,kiềm dầu tốt,nâng tone nhẹ nhàng,điểm trừ là kem chống k chống nước nên kho đổ mồ hôi sẽ để vết trắng,phải dùng phải dưỡng ẩm tốt k sẽ dễ bị vón",thuốc dầu_nhạy_cảm không_bị kích_ứng thấm không_tấc_dụng rít kiềm dầu tốt nâng tông trừ chống không_chống đổ mồ_hôi vết trắng dưỡng ẩm tốt không_sẽ vón,2021-05-10,11:55,5,100160021,positive,4,3,positive,151,Monday,2,1
18790,390,da mk thuộc da dầu mụn nhạy cảm dùng srm nào cũng bị khô da dùng chắc cỡ 10 dòng srm ry nhưng giờ mới tìm dc chân ái e này dùng thích lm mịn giữ độ ấm cực tốt đỉnh lm luôn mn nên dùng thử nhá,dầu mụn nhạy_cảm khô cỡ dòng ry chân_ái thích mịn độ ấm_cực tốt đỉnh thử,2023-08-03,22:44,5,422208973,positive,4,0,positive,72,Thursday,2,3
18791,27,Toner chân ái,toner,2023-07-16,9:51,5,318900011,positive,1,0,positive,5,Sunday,3,3
18792,2284,Dùng rất ổn nheeee,ổn,2024-02-14,15:17,5,422216098,positive,1,0,positive,2,Wednesday,2,2
18793,1027,"Sử dụng dễ dàng , rất thoải mái , thư giãn tột độ.",dễ_dàng thoải_mái thư_giãn,2023-05-01,14:48,5,308500013,positive,2,0,positive,26,Monday,2,1
18794,3965,sao e sài bị lên mụn vậy ạ ? tuy không nhìu nhưng lâu lâu lại có 1 cục nổi lên .Hồi trc em sài simple chỉ mới đổi qua sp này tầm 2 tuần thôi ạ,mụn không_nhiều cục nổi hồi đổi tầm tuần,2022-12-24,23:21,3,422201120,neutral,0,1,neutral,40,Saturday,2,1
18795,162,"xài ok lắm nha! da dầu dùng sẽ thích đó,hút bã nhờn ok",ổn dầu thích hút bã không_tấc_dụng ổn,2021-08-18,15:19,5,355500010,positive,3,0,positive,37,Wednesday,2,2
18796,3786,"Mình da dầu mụn, xài chai này được 2 tuần thì da sáng và giảm mụn rõ rệt luôn, đỉnh thiệt. Mình thấy chai này mùi thơm dịu, mình rất thích. Da mình nhạy cảm dễ dị ứng mà xài chai này mình không có bị dị ứng. Okela lúmm",dầu mụn tuần mụn rõ_rệt đỉnh mùi thơm_dịu thích nhạy_cảm dị_ứng dị_ứng,2024-05-20,23:10,5,422207810,positive,4,3,positive,70,Monday,2,1
18797,110,"Mình sử dụng thấy da sạch hơn tẩy trang của laroche posay nhiều mà cũng rẻ hơn . Chưa tới 200k , laroche gần tận 400k Nếu Lúc đầu mình biết đến và dùng loại này thì đỡ tiền hơn dùng laroche nhiều rồi haizz",sạch tẩy laroche posay rẻ laroche đầu tiền laroche,2024-09-07,21:17,5,205100146,positive,1,0,positive,50,Saturday,2,1
18798,2445,"Sản phẩm chất lượng,giá hạt dẻ. Mình cảm nhận tuyệt vời sau lần đầu sử dụng nha.Mua 1 miếng đắp thử da căng mượt, hôm sau rửa mặt lên tông trắng sắng hẳn, thích lắm luôn. Giờ tiếp tục đạt em này nữa nè.",chất_lượng giá hạt_dẻ cảm_nhận đầu miếng đắp thử căng mượt hôm rửa mặt tông trắng_sắng hẳn thích,2020-07-27,7:54,5,308500013,positive,3,0,positive,96,Monday,3,1
18800,271,mặt nạ dùng siêu thích,mặt_nạ siêu_thích,2021-01-08,22:07,5,365000014,positive,1,0,positive,17,Friday,2,2
18801,2000,"Thích loại này sau khi dùng ké của nhỏ bạn. xài ok mà ko mụn ko bí da trộm vía, nâng tông cũng ổn",thích ké ổn không_mụn không_bí_trộm_vía nâng tông ổn,2022-11-26,9:22,5,249500027,positive,4,0,positive,52,Saturday,3,1
18802,2189,Sử dụng tốt.,tốt,2023-08-27,21:32,5,100250032,positive,1,0,positive,3,Sunday,2,3
18803,2479,Ưu điểm: lớp finish đẹp Nhược điểm: ko có khả năng chống nc nên ko thích hợp cho hoạt động ngoài trời. Khi mồ hôi ra sẽ lm trôi kcn tạo thành vệt / giọt màu trắng nhìn rất là ... VỚI GIÁ GẦN 300K THÌ HƠI THẤT VỌNG XÍU NHƯNG DÙNG CHO BODY KHÁ OKELA ĐẤY Ạ DĨ NHIÊN KO CÓ Ý ĐỊNH MUA LẠI.,ưu_điểm lớp finish đẹp nhược_điểm khả_năng chống không_thích_hợp hoạt_động ngoài_trời mồ_hôi trôi kcn thành vệt giọt màu trắng giá hơi thất_vọng_xíu dĩ_nhiên ý_định,2022-06-30,16:50,3,422211997,neutral,1,3,neutral,164,Thursday,2,3
18804,2382,"Sử dụng nhẹ nhàng , rất thoải mái , thư giãn tột độ",nhẹ_nhàng thoải_mái thư_giãn,2023-04-29,12:40,5,422205163,positive,2,0,positive,28,Saturday,2,1
18805,1517,"Mình dùng cái Retinol rất thích, da mềm mượt, như dùng kem dưỡng",retinol thích mềm_mượt dưỡng,2022-11-22,9:20,5,422209634,positive,2,0,positive,28,Tuesday,3,3
18806,2461,mặt nạ đắp siêu thích luôn,mặt_nạ đắp siêu_thích,2019-10-21,5:33,5,422205164,positive,1,0,positive,21,Monday,3,1
18807,1,dùng sau rửa mặt dễ chịu,rửa mặt,2024-11-02,0:33,5,318900011,positive,1,0,positive,7,Saturday,3,1
18808,1907,Rất hài lòng,hài_lòng,2022-06-06,21:40,5,422204231,positive,1,0,positive,8,Monday,2,1
18809,812,Mặt nạ dùng tốt,mặt_nạ tốt,2020-07-29,13:41,5,365000013,positive,1,0,positive,10,Wednesday,2,2
18810,115,"Chưa đạt được mức kỳ vọng, chỉ ở mức trung bình.",không_đạt kỳ_vọng,2023-09-12,22:20,2,223600009,negative,0,1,negative,17,Tuesday,2,3
18811,3058,"Hồi chiều mình mới mua, mà bị dư 1 hũ, ai có nhu cầu sài thì ib mình pass rẻ lại cho nha, mình ở vũng tau",hồi chiều dư_hũ cầu rẻ,2023-06-19,22:24,5,224100019,positive,0,0,positive,22,Monday,2,1
18812,1854,mới thoa lên nó sẽ có lớp ẩm tầm 15p set vào da là ráo nguyên ngày da dầu k cần dưỡng trước cứ làm sạch da rồi thoa thôi. rất ưng con này ạ,lớp ẩm tầm set ráo_nguyên dầu không_cần_dưỡng sạch ưng,2023-05-20,23:53,5,422212097,positive,1,1,positive,54,Saturday,2,1
18813,2927,"mặt nạ nhiều tinh chất, tiếc tinh chất nên tui thoa tinh chất dư lên mặt trước r mới đắp mặt nạ lên. dùng thường thì thấy cấp ẩm cho da tốt nha, da tui bị mụn nội tiết, trộm vía đắp em này dịu dịu",mặt_nạ chất tiếc_chất chất_dư lên_mặt đắp mặt_nạ ẩm tốt mụn nội_tiết trộm_vía_đắp dịu dịu,2024-04-29,23:25,5,422209718,positive,1,0,positive,89,Monday,2,1
18814,113,"Dùng xong thấy da hơi đỏ lên, chắc do chưa quen với thành phần nct này",hơi đỏ không_với thành_phần nct,2023-10-04,18:57,5,422220466,positive,0,0,positive,31,Wednesday,2,2
18815,1800,Tốt,tốt,2017-12-13,8:23,3,100240016,neutral,1,0,neutral,3,Wednesday,3,2
18816,278,Mịn màn và bớt tiết dầu hơn,mịn màn tiết dầu,2023-12-05,12:23,5,422206541,positive,1,0,positive,16,Tuesday,2,3
18817,1074,"Mình da dầu mụn dùng em này thấy bị lên mụn đầu trắng liti chắc do có paraben làm bí da, sản phẩm cũng khá nâng tông.",dầu mụn mụn đầu trắng liti paraben bí_sản_phẩm nâng,2022-12-18,19:01,3,249500014,neutral,1,0,neutral,51,Sunday,2,3
18818,416,"Mình da dầu dùng ổn lắm. Mua chai to dùng đc khá lâu. Săn sale trên Hasaki có 318k thui, nên tui hốt đc 2 lần giá hời v luôn r ấy, b có mua trên các sàn thương mại khác chưa chắc đã đc giá này đâu. Mãi yêu cerave foaming nhó",dầu ổn lâu_săn hốt giá hời sàn thương_mại không_chắc được_giá mãi yêu cerave foaming,2023-03-08,21:46,4,422208974,positive,1,1,positive,84,Wednesday,2,2
18819,2618,"trời ơi xài ôke lắm nha , mình dùng hết 1 chai rồi , da mình có sáng ra với lên tone hẳn luôn . Giờ đang chuẩn bị chuyển sang chai thứ 2 kaka . Hiệu quá lắm nha mà giá thành rẻ nữa",trời_ơi ôke tông hẳn thứ_hiệu quá_lắm giá_thành rẻ,2022-03-06,0:27,5,371600006,positive,0,0,positive,50,Sunday,3,3
18820,1415,không ý_kiến,không,2022-08-10,23:11,5,422211195,positive,0,0,positive,5,Wednesday,2,2
18821,1460,"Hi, Xin hỏi date tới ngày nào vậy shop? Gel rửa mặt LaRoche-Posay dành cho da dầu, nhạy cảm giá KM 64.000/tuyp 50ml",date shop laroche posay,2022-05-26,9:08,3,204900004,neutral,0,0,neutral,23,Thursday,3,3
18822,2931,Mình không thường viết đánh giá đâu nhưng mà đắp xong mặt nạ này ko thể ko đánh giá. Quá xuất sắc. Đắp xong mà da đẹp hẳn luôn ạ.,không_thường viết đắp mặt_nạ không_đánh_giá xuất_sắc_đắp đẹp hẳn,2024-10-17,0:14,5,422218101,positive,1,0,positive,64,Thursday,3,3
18823,2863,không ý_kiến,không,2022-12-18,23:48,5,308500001,positive,0,0,positive,5,Sunday,2,3
18824,220,Da dầu thì OK còn da khô thì k OK chút nào rửa xong mặt k đến nỗi nào quá cứng,dầu ổn khô không_ổn rửa mặt không_đến_nỗi cứng,2022-03-09,0:46,3,422203506,neutral,2,1,neutral,46,Wednesday,3,2
18825,676,Mình rất thích Hasaky và sản phẩm tẩy trang này,thích hasaky sản_phẩm_tẩy,2023-05-03,18:38,5,100230057,positive,2,0,positive,25,Wednesday,2,2
18826,2810,mình rất thích sp này,thích,2021-07-09,19:41,5,100180113,positive,2,0,positive,5,Friday,2,2
18827,4553,"Dịch vụ chậm trễ, sản phẩm chưa thật sự ưng ý.",dịch_vụ chậm_trễ không_thật_sự,2023-04-29,11:19,2,422203145,negative,1,1,negative,30,Saturday,2,1
18828,2355,"Mùi hương dễ chịu, làm mát nhanh, giá thành ổn ok",mùi hương_dễ_chịu mát_giá_thành ổn ổn,2023-04-30,16:23,5,422206537,positive,3,0,positive,37,Sunday,2,3
18829,2338,"Su dung de dang , rat thoai mai, thu gian tốt do",tốt,2023-05-02,11:35,5,422205164,positive,1,0,positive,3,Tuesday,2,3
18830,1266,"Dùng tạm được nhưng có nhiều lỗi nhỏ, không ấn tượng.",tạm lỗi,2023-11-19,17:07,2,249500013,negative,1,4,negative,7,Sunday,2,3
18831,204,"Dạng tuýp không cần lắc mỏi tay :D Chất kem đặc nhưng dễ tán, mùi dịu dịu của lavender, lên tone nhẹ hợp với màu da, mua về để bôi cổ là chính + khi làm biếng mới bôi mặt, da sáng không trắng hồng rất hợp kem màu tím.",dạng tuýp lắc_mỏi chất_đặc tán mùi dịu_dịu tông nhẹ_hợp màu bôi cổ làm_biếng bôi mặt hợp màu tím,2022-05-25,11:19,5,422211276,positive,0,0,positive,96,Wednesday,2,2
18832,2414,"Loại màu xanh chuyên cho da dầu mụn, nhưng có cồn ở gần đầu bảng thành phần, nên ai da nhạy cảm như mình và dị ứng với cồn cân nhắc, mùi nồng lắm với hơi hơi nóng. Còn về tác dụng mình hôm sau mặt có đẩy cồi mụn lên, bạn nào mụn ẩn nên dùng, cấp ẩm thì mức nhẹ nhàng",màu chuyên dầu mụn cồn thành_phần nhạy_cảm dị_ứng cồn cân_nhắc mùi nồng hơi hơi nóng tác_dụng hôm mặt đẩy cồi mụn mụn_ẩn ẩm,2022-02-09,23:25,3,422205163,neutral,0,5,neutral,123,Wednesday,2,2
18833,256,"mình đã dùng cả 2 màu xanh và tím thì mình thấy màu tím chất lỏng dễ tán nhẹ mặt hơn, và cảm giác kiềm dầu cũng tốt hơn so với màu xanh, còn màu xanh thì mùi hương nồng hơn so với mấy bạn nhạy cảm với hương liệu, chất dày hơn chút nên khi tán kem toàn bị dính ở tay, và mình đã test ở hôm trời nồm 2 màu này thì thấy màu xanh kiềm dầu kém hơn chút",màu tím màu tím chất_lỏng tán nhẹ mặt cảm_giác kiềm dầu tốt màu màu mùi hương nồng nhạy_cảm hương_liệu chất dày tán toàn dính test hôm trời nồm màu màu kiềm dầu kém,2022-11-17,9:14,3,422207414,neutral,1,2,neutral,164,Thursday,3,3
18834,3840,"Sản phẩm dùng rất thích, thẩm thấu nhanh không bết dính, trị được thâm mụn, làm sáng da, dưỡng ẩm cho da, mình dùng đến nay cũng được hơn 1 tháng rồi và thấy da sáng, đều màu hơn",thích thẩm_thấu không_bết dính_trị thâm_mụn sáng_dưỡng ẩm màu,2024-05-19,20:38,5,422221911,positive,2,1,positive,61,Sunday,2,3
18835,1581,Hết mụn thì thấy không hiệu quả lắm nhưng trị thâm rất ok nha mn . Giá rẻ trị thâm rất ok tầm 15 ngày mờ thâm rồi ai da hợp thì có thể ngắn ngày hơn,mụn không_hiệu_quả trị_thâm ổn giá rẻ_trị thâm ổn tầm mờ thâm hợp thì_có_thể ngắn,2024-01-19,15:34,4,327500002,positive,4,0,positive,81,Friday,2,2
18836,2369,"Dễ sử dụng, kiềm dầu tốt tạo cảm giác thoải mái, thư giãn",kiềm dầu tốt cảm_giác thoải_mái,2023-04-30,11:24,5,308500015,positive,4,0,positive,31,Sunday,2,3
18837,734,không ý_kiến,không,2020-12-04,8:30,5,100240016,positive,0,0,positive,5,Friday,3,2
18838,1356,"Chân ái của mình đây xài ht 1 chai da sáng mà căng bóng trị thâm đúng đỉnh khắc chế mụn viêm mủ nữa, sài chắc cũng đc 5 chai rồi",chân_ái căng bóng_trị thâm đỉnh khắc_chế mụn viêm mủ,2024-09-25,9:16,5,422208328,positive,2,1,positive,52,Wednesday,3,2
18839,1035,"Sử sụng dễ dàng, rất thoải mái, thư giãn tột độ",sử sụng dễ_dàng thoải_mái thư_giãn,2023-04-27,18:58,5,308500004,positive,2,0,positive,34,Thursday,2,3
18840,245,OK lắm nè … ko đòi gì thêm hợp vs túi tiền.,ổn nè không_đòi hợp,2021-09-25,21:50,5,205100146,positive,1,0,positive,19,Saturday,2,1
18841,790,"Sữa rửa mặt này sử dụng siêu đã và thích lắm ạ, em đã xài được một thời gian và cảm thấy da có vẻ đỡ mụn hơn trước.",sữa rửa mặt thích thời mụn,2021-06-20,21:11,5,422217029,positive,2,0,positive,26,Sunday,2,3
18842,847,"kem chống nắng bí da, không thẩm thấu, bết làm da như chảo dầu. trong khi lại nói dành cho da dầu.",chống nắng bí không_thẩm_thấu bết chảo dầu dầu,2022-06-10,18:48,1,422210400,negative,0,2,negative,46,Friday,2,2
18843,2451,Mặt nạ này lần đầu sử dụng mà da đã thật. Cứ sợ bị dị ứng ☺️. Làm liều mua về đắp thử xem ai ngờ công dụng,mặt_nạ đầu sợ dị_ứng cười làm_liều đắp thử ngờ,2020-04-14,22:13,3,308500004,neutral,0,2,neutral,46,Tuesday,2,3
18844,714,Đã và đang dùng sp ah. Dùng rất ưng ý,ưng_ý,2023-04-20,18:22,5,100230059,positive,1,0,positive,5,Thursday,2,3
18845,2661,Bông giá rẻ hơn chỗ khác nhưng đợt này dùng bị dính rất nhiều xơ bông lên mặt.,giá rẻ chỗ đợt dính xơ_bông,2022-05-22,16:15,4,422203807,positive,1,0,positive,27,Sunday,2,3
18846,701,"Sử dụng dễ dàng, rất thoải mái, thư giãn tột độ.",dễ_dàng thoải_mái thư_giãn,2023-04-29,17:28,5,422205163,positive,2,0,positive,26,Saturday,2,1
18847,1028,"Kem đỉnh thật , thao vô là mát",đỉnh vô mát,2023-05-01,20:03,5,422200236,positive,0,0,positive,11,Monday,2,1
18848,75,chai tuy 180ml thôi nhunge dùng siêu lâu do chất em này hơi sệt mình dùng dòng này nên mùi thơm rất thích lành tính cấp ẩm tốt lắm giá quá hợp lí phải nói là chân ái luôn sẽ mua lại thiệc nhiều lần,nhunge siêu lâu_chất hơi_sệt dòng mùi thơm thích lành_tính ẩm tốt giá hợp_lí chân_ái thiệc,2021-09-13,8:24,5,318900012,positive,5,1,positive,90,Monday,3,1
